Num_Count_Private,Alpha_Count_Private,Num_Count_Public,Alpha_Count_Public,Private_Key_length,Public_Key_length,Class_label
41,23,82,46,64,128,Dogecoin
39,25,83,45,64,128,Dogecoin
49,15,84,44,64,128,Dogecoin
34,30,72,56,64,128,Dogecoin
36,28,76,52,64,128,Dogecoin
36,28,85,43,64,128,Dogecoin
48,16,71,57,64,128,Dogecoin
43,21,84,44,64,128,Dogecoin
37,27,88,40,64,128,Dogecoin
39,25,81,47,64,128,Dogecoin
36,28,75,53,64,128,Dogecoin
41,23,88,40,64,128,Dogecoin
47,17,83,45,64,128,Dogecoin
40,24,88,40,64,128,Dogecoin
42,22,74,54,64,128,Dogecoin
37,27,88,40,64,128,Dogecoin
49,15,80,48,64,128,Dogecoin
44,20,87,41,64,128,Dogecoin
42,22,77,51,64,128,Dogecoin
37,27,75,53,64,128,Dogecoin
36,28,75,53,64,128,Dogecoin
39,25,67,61,64,128,Dogecoin
42,22,76,52,64,128,Dogecoin
46,18,89,39,64,128,Dogecoin
45,19,83,45,64,128,Dogecoin
35,29,80,48,64,128,Dogecoin
38,26,81,47,64,128,Dogecoin
46,18,73,55,64,128,Dogecoin
42,22,70,58,64,128,Dogecoin
39,25,74,54,64,128,Dogecoin
38,26,72,56,64,128,Dogecoin
41,23,84,44,64,128,Dogecoin
39,25,78,50,64,128,Dogecoin
44,20,74,54,64,128,Dogecoin
39,25,77,51,64,128,Dogecoin
37,27,73,55,64,128,Dogecoin
38,26,77,51,64,128,Dogecoin
43,21,82,46,64,128,Dogecoin
38,26,84,44,64,128,Dogecoin
40,24,83,45,64,128,Dogecoin
32,32,73,55,64,128,Dogecoin
36,28,84,44,64,128,Dogecoin
37,27,82,46,64,128,Dogecoin
44,20,83,45,64,128,Dogecoin
38,26,86,42,64,128,Dogecoin
40,24,72,56,64,128,Dogecoin
46,18,86,42,64,128,Dogecoin
42,22,93,35,64,128,Dogecoin
36,28,77,51,64,128,Dogecoin
41,23,81,47,64,128,Dogecoin
42,22,79,49,64,128,Dogecoin
42,22,80,48,64,128,Dogecoin
44,20,85,43,64,128,Dogecoin
44,20,79,49,64,128,Dogecoin
40,24,80,48,64,128,Dogecoin
43,21,79,49,64,128,Dogecoin
38,26,86,42,64,128,Dogecoin
46,18,77,51,64,128,Dogecoin
40,24,81,47,64,128,Dogecoin
45,19,75,53,64,128,Dogecoin
41,23,79,49,64,128,Dogecoin
43,21,74,54,64,128,Dogecoin
38,26,74,54,64,128,Dogecoin
37,27,76,52,64,128,Dogecoin
48,16,82,46,64,128,Dogecoin
40,24,89,39,64,128,Dogecoin
38,26,87,41,64,128,Dogecoin
48,16,88,40,64,128,Dogecoin
39,25,87,41,64,128,Dogecoin
36,28,76,52,64,128,Dogecoin
47,17,79,49,64,128,Dogecoin
39,25,82,46,64,128,Dogecoin
29,35,77,51,64,128,Dogecoin
45,19,68,60,64,128,Dogecoin
38,26,81,47,64,128,Dogecoin
36,28,80,48,64,128,Dogecoin
44,20,77,51,64,128,Dogecoin
35,29,77,51,64,128,Dogecoin
41,23,79,49,64,128,Dogecoin
40,24,77,51,64,128,Dogecoin
40,24,74,54,64,128,Dogecoin
43,21,76,52,64,128,Dogecoin
43,21,90,38,64,128,Dogecoin
39,25,81,47,64,128,Dogecoin
41,23,73,55,64,128,Dogecoin
40,24,75,53,64,128,Dogecoin
38,26,80,48,64,128,Dogecoin
39,25,79,49,64,128,Dogecoin
34,30,87,41,64,128,Dogecoin
34,30,74,54,64,128,Dogecoin
43,21,78,50,64,128,Dogecoin
36,28,79,49,64,128,Dogecoin
44,20,85,43,64,128,Dogecoin
44,20,76,52,64,128,Dogecoin
46,18,81,47,64,128,Dogecoin
42,22,84,44,64,128,Dogecoin
40,24,71,57,64,128,Dogecoin
41,23,87,41,64,128,Dogecoin
40,24,76,52,64,128,Dogecoin
40,24,81,47,64,128,Dogecoin
38,26,73,55,64,128,Dogecoin
47,17,78,50,64,128,Dogecoin
43,21,78,50,64,128,Dogecoin
40,24,87,41,64,128,Dogecoin
44,20,80,48,64,128,Dogecoin
41,23,85,43,64,128,Dogecoin
41,23,72,56,64,128,Dogecoin
41,23,91,37,64,128,Dogecoin
48,16,81,47,64,128,Dogecoin
40,24,80,48,64,128,Dogecoin
43,21,83,45,64,128,Dogecoin
44,20,83,45,64,128,Dogecoin
45,19,78,50,64,128,Dogecoin
41,23,83,45,64,128,Dogecoin
32,32,81,47,64,128,Dogecoin
42,22,88,40,64,128,Dogecoin
48,16,83,45,64,128,Dogecoin
43,21,89,39,64,128,Dogecoin
45,19,86,42,64,128,Dogecoin
38,26,89,39,64,128,Dogecoin
39,25,87,41,64,128,Dogecoin
42,22,85,43,64,128,Dogecoin
40,24,86,42,64,128,Dogecoin
43,21,78,50,64,128,Dogecoin
40,24,86,42,64,128,Dogecoin
42,22,75,53,64,128,Dogecoin
49,15,79,49,64,128,Dogecoin
48,16,87,41,64,128,Dogecoin
45,19,72,56,64,128,Dogecoin
36,28,73,55,64,128,Dogecoin
40,24,77,51,64,128,Dogecoin
34,30,71,57,64,128,Dogecoin
39,25,82,46,64,128,Dogecoin
44,20,78,50,64,128,Dogecoin
39,25,78,50,64,128,Dogecoin
33,31,77,51,64,128,Dogecoin
41,23,77,51,64,128,Dogecoin
43,21,81,47,64,128,Dogecoin
43,21,73,55,64,128,Dogecoin
48,16,83,45,64,128,Dogecoin
36,28,70,58,64,128,Dogecoin
32,32,73,55,64,128,Dogecoin
40,24,80,48,64,128,Dogecoin
40,24,77,51,64,128,Dogecoin
35,29,85,43,64,128,Dogecoin
35,29,79,49,64,128,Dogecoin
42,22,80,48,64,128,Dogecoin
39,25,75,53,64,128,Dogecoin
39,25,73,55,64,128,Dogecoin
38,26,82,46,64,128,Dogecoin
46,18,74,54,64,128,Dogecoin
42,22,85,43,64,128,Dogecoin
48,16,91,37,64,128,Dogecoin
38,26,72,56,64,128,Dogecoin
38,26,79,49,64,128,Dogecoin
39,25,93,35,64,128,Dogecoin
34,30,74,54,64,128,Dogecoin
34,30,83,45,64,128,Dogecoin
36,28,76,52,64,128,Dogecoin
43,21,72,56,64,128,Dogecoin
38,26,80,48,64,128,Dogecoin
40,24,78,50,64,128,Dogecoin
35,29,88,40,64,128,Dogecoin
41,23,76,52,64,128,Dogecoin
37,27,85,43,64,128,Dogecoin
40,24,78,50,64,128,Dogecoin
43,21,82,46,64,128,Dogecoin
46,18,79,49,64,128,Dogecoin
38,26,89,39,64,128,Dogecoin
42,22,89,39,64,128,Dogecoin
46,18,84,44,64,128,Dogecoin
40,24,90,38,64,128,Dogecoin
46,18,82,46,64,128,Dogecoin
38,26,83,45,64,128,Dogecoin
38,26,80,48,64,128,Dogecoin
42,22,87,41,64,128,Dogecoin
35,29,80,48,64,128,Dogecoin
38,26,84,44,64,128,Dogecoin
41,23,92,36,64,128,Dogecoin
38,26,92,36,64,128,Dogecoin
38,26,67,61,64,128,Dogecoin
32,32,86,42,64,128,Dogecoin
40,24,74,54,64,128,Dogecoin
38,26,76,52,64,128,Dogecoin
39,25,83,45,64,128,Dogecoin
37,27,86,42,64,128,Dogecoin
39,25,77,51,64,128,Dogecoin
46,18,80,48,64,128,Dogecoin
42,22,74,54,64,128,Dogecoin
35,29,80,48,64,128,Dogecoin
43,21,85,43,64,128,Dogecoin
46,18,86,42,64,128,Dogecoin
39,25,84,44,64,128,Dogecoin
35,29,71,57,64,128,Dogecoin
39,25,78,50,64,128,Dogecoin
38,26,82,46,64,128,Dogecoin
41,23,75,53,64,128,Dogecoin
46,18,73,55,64,128,Dogecoin
36,28,81,47,64,128,Dogecoin
47,17,79,49,64,128,Dogecoin
37,27,78,50,64,128,Dogecoin
39,25,72,56,64,128,Dogecoin
41,23,78,50,64,128,Dogecoin
37,27,78,50,64,128,Dogecoin
35,29,85,43,64,128,Dogecoin
42,22,74,54,64,128,Dogecoin
40,24,88,40,64,128,Dogecoin
42,22,79,49,64,128,Dogecoin
41,23,63,65,64,128,Dogecoin
42,22,77,51,64,128,Dogecoin
44,20,76,52,64,128,Dogecoin
38,26,76,52,64,128,Dogecoin
46,18,77,51,64,128,Dogecoin
38,26,79,49,64,128,Dogecoin
49,15,84,44,64,128,Dogecoin
42,22,82,46,64,128,Dogecoin
40,24,74,54,64,128,Dogecoin
44,20,73,55,64,128,Dogecoin
42,22,73,55,64,128,Dogecoin
44,20,78,50,64,128,Dogecoin
34,30,79,49,64,128,Dogecoin
44,20,86,42,64,128,Dogecoin
41,23,85,43,64,128,Dogecoin
39,25,86,42,64,128,Dogecoin
40,24,88,40,64,128,Dogecoin
37,27,82,46,64,128,Dogecoin
37,27,82,46,64,128,Dogecoin
38,26,92,36,64,128,Dogecoin
38,26,82,46,64,128,Dogecoin
43,21,75,53,64,128,Dogecoin
33,31,81,47,64,128,Dogecoin
40,24,81,47,64,128,Dogecoin
36,28,83,45,64,128,Dogecoin
36,28,84,44,64,128,Dogecoin
41,23,83,45,64,128,Dogecoin
43,21,75,53,64,128,Dogecoin
42,22,84,44,64,128,Dogecoin
39,25,71,57,64,128,Dogecoin
38,26,82,46,64,128,Dogecoin
43,21,78,50,64,128,Dogecoin
34,30,80,48,64,128,Dogecoin
40,24,68,60,64,128,Dogecoin
42,22,81,47,64,128,Dogecoin
46,18,83,45,64,128,Dogecoin
38,26,83,45,64,128,Dogecoin
39,25,82,46,64,128,Dogecoin
38,26,72,56,64,128,Dogecoin
33,31,81,47,64,128,Dogecoin
42,22,82,46,64,128,Dogecoin
38,26,76,52,64,128,Dogecoin
38,26,87,41,64,128,Dogecoin
40,24,83,45,64,128,Dogecoin
42,22,85,43,64,128,Dogecoin
35,29,72,56,64,128,Dogecoin
35,29,81,47,64,128,Dogecoin
40,24,79,49,64,128,Dogecoin
38,26,79,49,64,128,Dogecoin
41,23,86,42,64,128,Dogecoin
40,24,82,46,64,128,Dogecoin
42,22,82,46,64,128,Dogecoin
41,23,87,41,64,128,Dogecoin
47,17,76,52,64,128,Dogecoin
33,31,74,54,64,128,Dogecoin
35,29,82,46,64,128,Dogecoin
43,21,65,63,64,128,Dogecoin
40,24,79,49,64,128,Dogecoin
48,16,79,49,64,128,Dogecoin
40,24,81,47,64,128,Dogecoin
39,25,83,45,64,128,Dogecoin
45,19,86,42,64,128,Dogecoin
46,18,81,47,64,128,Dogecoin
38,26,75,53,64,128,Dogecoin
37,27,73,55,64,128,Dogecoin
37,27,77,51,64,128,Dogecoin
41,23,85,43,64,128,Dogecoin
46,18,91,37,64,128,Dogecoin
40,24,82,46,64,128,Dogecoin
41,23,75,53,64,128,Dogecoin
39,25,73,55,64,128,Dogecoin
40,24,92,36,64,128,Dogecoin
45,19,87,41,64,128,Dogecoin
44,20,79,49,64,128,Dogecoin
33,31,78,50,64,128,Dogecoin
46,18,84,44,64,128,Dogecoin
39,25,70,58,64,128,Dogecoin
38,26,75,53,64,128,Dogecoin
37,27,70,58,64,128,Dogecoin
45,19,88,40,64,128,Dogecoin
36,28,79,49,64,128,Dogecoin
36,28,78,50,64,128,Dogecoin
41,23,78,50,64,128,Dogecoin
38,26,76,52,64,128,Dogecoin
43,21,85,43,64,128,Dogecoin
44,20,72,56,64,128,Dogecoin
43,21,76,52,64,128,Dogecoin
50,14,80,48,64,128,Dogecoin
44,20,83,45,64,128,Dogecoin
44,20,76,52,64,128,Dogecoin
43,21,86,42,64,128,Dogecoin
38,26,83,45,64,128,Dogecoin
40,24,86,42,64,128,Dogecoin
37,27,83,45,64,128,Dogecoin
32,32,87,41,64,128,Dogecoin
39,25,75,53,64,128,Dogecoin
41,23,87,41,64,128,Dogecoin
38,26,71,57,64,128,Dogecoin
40,24,87,41,64,128,Dogecoin
39,25,77,51,64,128,Dogecoin
40,24,83,45,64,128,Dogecoin
43,21,88,40,64,128,Dogecoin
43,21,83,45,64,128,Dogecoin
36,28,84,44,64,128,Dogecoin
45,19,78,50,64,128,Dogecoin
35,29,83,45,64,128,Dogecoin
37,27,71,57,64,128,Dogecoin
37,27,82,46,64,128,Dogecoin
39,25,83,45,64,128,Dogecoin
40,24,73,55,64,128,Dogecoin
36,28,82,46,64,128,Dogecoin
37,27,85,43,64,128,Dogecoin
42,22,77,51,64,128,Dogecoin
42,22,85,43,64,128,Dogecoin
36,28,82,46,64,128,Dogecoin
39,25,72,56,64,128,Dogecoin
35,29,78,50,64,128,Dogecoin
47,17,73,55,64,128,Dogecoin
38,26,83,45,64,128,Dogecoin
39,25,88,40,64,128,Dogecoin
37,27,77,51,64,128,Dogecoin
38,26,79,49,64,128,Dogecoin
43,21,77,51,64,128,Dogecoin
43,21,79,49,64,128,Dogecoin
33,31,82,46,64,128,Dogecoin
40,24,87,41,64,128,Dogecoin
35,29,85,43,64,128,Dogecoin
39,25,71,57,64,128,Dogecoin
37,27,78,50,64,128,Dogecoin
39,25,94,34,64,128,Dogecoin
37,27,75,53,64,128,Dogecoin
37,27,77,51,64,128,Dogecoin
42,22,72,56,64,128,Dogecoin
42,22,89,39,64,128,Dogecoin
37,27,83,45,64,128,Dogecoin
45,19,78,50,64,128,Dogecoin
43,21,80,48,64,128,Dogecoin
39,25,84,44,64,128,Dogecoin
40,24,80,48,64,128,Dogecoin
41,23,79,49,64,128,Dogecoin
30,34,82,46,64,128,Dogecoin
41,23,81,47,64,128,Dogecoin
39,25,78,50,64,128,Dogecoin
37,27,84,44,64,128,Dogecoin
37,27,83,45,64,128,Dogecoin
40,24,88,40,64,128,Dogecoin
38,26,79,49,64,128,Dogecoin
45,19,84,44,64,128,Dogecoin
39,25,90,38,64,128,Dogecoin
44,20,84,44,64,128,Dogecoin
37,27,82,46,64,128,Dogecoin
46,18,74,54,64,128,Dogecoin
36,28,70,58,64,128,Dogecoin
34,30,83,45,64,128,Dogecoin
39,25,82,46,64,128,Dogecoin
42,22,94,34,64,128,Dogecoin
41,23,72,56,64,128,Dogecoin
37,27,82,46,64,128,Dogecoin
43,21,82,46,64,128,Dogecoin
38,26,80,48,64,128,Dogecoin
40,24,80,48,64,128,Dogecoin
42,22,80,48,64,128,Dogecoin
38,26,83,45,64,128,Dogecoin
45,19,84,44,64,128,Dogecoin
40,24,89,39,64,128,Dogecoin
38,26,78,50,64,128,Dogecoin
38,26,74,54,64,128,Dogecoin
39,25,85,43,64,128,Dogecoin
39,25,67,61,64,128,Dogecoin
42,22,83,45,64,128,Dogecoin
36,28,73,55,64,128,Dogecoin
37,27,89,39,64,128,Dogecoin
41,23,75,53,64,128,Dogecoin
38,26,82,46,64,128,Dogecoin
44,20,85,43,64,128,Dogecoin
39,25,79,49,64,128,Dogecoin
36,28,69,59,64,128,Dogecoin
33,31,81,47,64,128,Dogecoin
37,27,80,48,64,128,Dogecoin
38,26,87,41,64,128,Dogecoin
47,17,75,53,64,128,Dogecoin
40,24,71,57,64,128,Dogecoin
43,21,93,35,64,128,Dogecoin
42,22,85,43,64,128,Dogecoin
38,26,71,57,64,128,Dogecoin
42,22,85,43,64,128,Dogecoin
39,25,93,35,64,128,Dogecoin
41,23,81,47,64,128,Dogecoin
42,22,81,47,64,128,Dogecoin
42,22,76,52,64,128,Dogecoin
39,25,71,57,64,128,Dogecoin
32,32,77,51,64,128,Dogecoin
43,21,78,50,64,128,Dogecoin
40,24,78,50,64,128,Dogecoin
34,30,89,39,64,128,Dogecoin
40,24,81,47,64,128,Dogecoin
46,18,83,45,64,128,Dogecoin
45,19,74,54,64,128,Dogecoin
42,22,87,41,64,128,Dogecoin
39,25,82,46,64,128,Dogecoin
41,23,66,62,64,128,Dogecoin
46,18,82,46,64,128,Dogecoin
45,19,85,43,64,128,Dogecoin
42,22,76,52,64,128,Dogecoin
44,20,79,49,64,128,Dogecoin
45,19,83,45,64,128,Dogecoin
34,30,76,52,64,128,Dogecoin
40,24,87,41,64,128,Dogecoin
29,35,89,39,64,128,Dogecoin
34,30,68,60,64,128,Dogecoin
41,23,73,55,64,128,Dogecoin
43,21,84,44,64,128,Dogecoin
39,25,77,51,64,128,Dogecoin
40,24,82,46,64,128,Dogecoin
40,24,80,48,64,128,Dogecoin
42,22,67,61,64,128,Dogecoin
40,24,94,34,64,128,Dogecoin
44,20,90,38,64,128,Dogecoin
41,23,80,48,64,128,Dogecoin
49,15,92,36,64,128,Dogecoin
40,24,74,54,64,128,Dogecoin
35,29,80,48,64,128,Dogecoin
39,25,81,47,64,128,Dogecoin
39,25,80,48,64,128,Dogecoin
41,23,74,54,64,128,Dogecoin
44,20,78,50,64,128,Dogecoin
38,26,76,52,64,128,Dogecoin
38,26,82,46,64,128,Dogecoin
32,32,72,56,64,128,Dogecoin
44,20,76,52,64,128,Dogecoin
42,22,83,45,64,128,Dogecoin
34,30,89,39,64,128,Dogecoin
41,23,87,41,64,128,Dogecoin
40,24,72,56,64,128,Dogecoin
42,22,83,45,64,128,Dogecoin
40,24,74,54,64,128,Dogecoin
42,22,85,43,64,128,Dogecoin
44,20,81,47,64,128,Dogecoin
38,26,88,40,64,128,Dogecoin
37,27,81,47,64,128,Dogecoin
41,23,89,39,64,128,Dogecoin
42,22,82,46,64,128,Dogecoin
39,25,77,51,64,128,Dogecoin
38,26,74,54,64,128,Dogecoin
37,27,80,48,64,128,Dogecoin
45,19,73,55,64,128,Dogecoin
35,29,82,46,64,128,Dogecoin
47,17,86,42,64,128,Dogecoin
38,26,90,38,64,128,Dogecoin
40,24,83,45,64,128,Dogecoin
44,20,73,55,64,128,Dogecoin
37,27,80,48,64,128,Dogecoin
43,21,83,45,64,128,Dogecoin
31,33,87,41,64,128,Dogecoin
40,24,74,54,64,128,Dogecoin
35,29,74,54,64,128,Dogecoin
40,24,77,51,64,128,Dogecoin
40,24,80,48,64,128,Dogecoin
36,28,82,46,64,128,Dogecoin
44,20,82,46,64,128,Dogecoin
32,32,80,48,64,128,Dogecoin
32,32,75,53,64,128,Dogecoin
38,26,81,47,64,128,Dogecoin
42,22,84,44,64,128,Dogecoin
46,18,86,42,64,128,Dogecoin
35,29,84,44,64,128,Dogecoin
37,27,82,46,64,128,Dogecoin
46,18,80,48,64,128,Dogecoin
40,24,83,45,64,128,Dogecoin
38,26,82,46,64,128,Dogecoin
39,25,90,38,64,128,Dogecoin
41,23,76,52,64,128,Dogecoin
44,20,83,45,64,128,Dogecoin
34,30,78,50,64,128,Dogecoin
37,27,83,45,64,128,Dogecoin
41,23,76,52,64,128,Dogecoin
38,26,75,53,64,128,Dogecoin
37,27,87,41,64,128,Dogecoin
38,26,75,53,64,128,Dogecoin
39,25,85,43,64,128,Dogecoin
38,26,84,44,64,128,Dogecoin
40,24,79,49,64,128,Dogecoin
47,17,76,52,64,128,Dogecoin
38,26,84,44,64,128,Dogecoin
40,24,90,38,64,128,Dogecoin
41,23,90,38,64,128,Dogecoin
39,25,87,41,64,128,Dogecoin
40,24,81,47,64,128,Dogecoin
46,18,72,56,64,128,Dogecoin
40,24,85,43,64,128,Dogecoin
40,24,91,37,64,128,Dogecoin
41,23,72,56,64,128,Dogecoin
43,21,86,42,64,128,Dogecoin
40,24,81,47,64,128,Dogecoin
40,24,83,45,64,128,Dogecoin
43,21,81,47,64,128,Dogecoin
40,24,75,53,64,128,Dogecoin
41,23,89,39,64,128,Dogecoin
32,32,74,54,64,128,Dogecoin
39,25,84,44,64,128,Dogecoin
35,29,74,54,64,128,Dogecoin
42,22,73,55,64,128,Dogecoin
32,32,74,54,64,128,Dogecoin
33,31,79,49,64,128,Dogecoin
41,23,83,45,64,128,Dogecoin
41,23,83,45,64,128,Dogecoin
42,22,74,54,64,128,Dogecoin
42,22,82,46,64,128,Dogecoin
40,24,78,50,64,128,Dogecoin
46,18,81,47,64,128,Dogecoin
42,22,83,45,64,128,Dogecoin
41,23,77,51,64,128,Dogecoin
41,23,80,48,64,128,Dogecoin
37,27,75,53,64,128,Dogecoin
44,20,80,48,64,128,Dogecoin
37,27,90,38,64,128,Dogecoin
38,26,78,50,64,128,Dogecoin
40,24,86,42,64,128,Dogecoin
45,19,87,41,64,128,Dogecoin
40,24,91,37,64,128,Dogecoin
43,21,82,46,64,128,Dogecoin
38,26,80,48,64,128,Dogecoin
33,31,78,50,64,128,Dogecoin
44,20,79,49,64,128,Dogecoin
36,28,74,54,64,128,Dogecoin
38,26,81,47,64,128,Dogecoin
43,21,86,42,64,128,Dogecoin
41,23,75,53,64,128,Dogecoin
39,25,78,50,64,128,Dogecoin
46,20,88,42,66,130,Ethereum
33,33,82,48,66,130,Ethereum
41,25,88,42,66,130,Ethereum
38,28,83,47,66,130,Ethereum
33,33,80,50,66,130,Ethereum
40,26,80,50,66,130,Ethereum
41,25,85,45,66,130,Ethereum
45,21,86,44,66,130,Ethereum
35,31,79,51,66,130,Ethereum
39,27,90,40,66,130,Ethereum
39,27,79,51,66,130,Ethereum
36,30,84,46,66,130,Ethereum
40,26,83,47,66,130,Ethereum
42,24,84,46,66,130,Ethereum
41,25,81,49,66,130,Ethereum
38,28,83,47,66,130,Ethereum
45,21,83,47,66,130,Ethereum
36,30,86,44,66,130,Ethereum
36,30,84,46,66,130,Ethereum
36,30,85,45,66,130,Ethereum
34,32,78,52,66,130,Ethereum
34,32,78,52,66,130,Ethereum
44,22,88,42,66,130,Ethereum
49,17,82,48,66,130,Ethereum
44,22,72,58,66,130,Ethereum
47,19,87,43,66,130,Ethereum
45,21,82,48,66,130,Ethereum
42,24,94,36,66,130,Ethereum
43,23,81,49,66,130,Ethereum
41,25,85,45,66,130,Ethereum
45,21,71,59,66,130,Ethereum
38,28,74,56,66,130,Ethereum
39,27,81,49,66,130,Ethereum
39,27,79,51,66,130,Ethereum
42,24,76,54,66,130,Ethereum
36,30,90,40,66,130,Ethereum
46,20,81,49,66,130,Ethereum
42,24,89,41,66,130,Ethereum
41,25,89,41,66,130,Ethereum
39,27,85,45,66,130,Ethereum
41,25,83,47,66,130,Ethereum
36,30,75,55,66,130,Ethereum
39,27,86,44,66,130,Ethereum
36,30,84,46,66,130,Ethereum
40,26,79,51,66,130,Ethereum
35,31,79,51,66,130,Ethereum
46,20,91,39,66,130,Ethereum
38,28,79,51,66,130,Ethereum
43,23,82,48,66,130,Ethereum
48,18,81,49,66,130,Ethereum
43,23,80,50,66,130,Ethereum
40,26,76,54,66,130,Ethereum
41,25,80,50,66,130,Ethereum
47,19,72,58,66,130,Ethereum
39,27,70,60,66,130,Ethereum
41,25,82,48,66,130,Ethereum
47,19,79,51,66,130,Ethereum
42,24,85,45,66,130,Ethereum
38,28,89,41,66,130,Ethereum
38,28,71,59,66,130,Ethereum
41,25,82,48,66,130,Ethereum
41,25,80,50,66,130,Ethereum
41,25,79,51,66,130,Ethereum
42,24,72,58,66,130,Ethereum
40,26,83,47,66,130,Ethereum
45,21,83,47,66,130,Ethereum
42,24,80,50,66,130,Ethereum
43,23,86,44,66,130,Ethereum
46,20,74,56,66,130,Ethereum
39,27,85,45,66,130,Ethereum
38,28,74,56,66,130,Ethereum
42,24,76,54,66,130,Ethereum
43,23,79,51,66,130,Ethereum
45,21,69,61,66,130,Ethereum
44,22,75,55,66,130,Ethereum
37,29,83,47,66,130,Ethereum
41,25,75,55,66,130,Ethereum
44,22,77,53,66,130,Ethereum
47,19,89,41,66,130,Ethereum
41,25,84,46,66,130,Ethereum
43,23,77,53,66,130,Ethereum
42,24,89,41,66,130,Ethereum
43,23,83,47,66,130,Ethereum
37,29,82,48,66,130,Ethereum
37,29,86,44,66,130,Ethereum
39,27,84,46,66,130,Ethereum
39,27,80,50,66,130,Ethereum
42,24,86,44,66,130,Ethereum
37,29,78,52,66,130,Ethereum
35,31,85,45,66,130,Ethereum
42,24,88,42,66,130,Ethereum
39,27,76,54,66,130,Ethereum
42,24,74,56,66,130,Ethereum
43,23,75,55,66,130,Ethereum
35,31,83,47,66,130,Ethereum
32,34,77,53,66,130,Ethereum
38,28,83,47,66,130,Ethereum
42,24,71,59,66,130,Ethereum
40,26,81,49,66,130,Ethereum
36,30,85,45,66,130,Ethereum
41,25,88,42,66,130,Ethereum
42,24,81,49,66,130,Ethereum
48,18,82,48,66,130,Ethereum
38,28,85,45,66,130,Ethereum
42,24,83,47,66,130,Ethereum
36,30,74,56,66,130,Ethereum
38,28,78,52,66,130,Ethereum
41,25,79,51,66,130,Ethereum
39,27,84,46,66,130,Ethereum
37,29,78,52,66,130,Ethereum
39,27,78,52,66,130,Ethereum
38,28,88,42,66,130,Ethereum
41,25,79,51,66,130,Ethereum
38,28,77,53,66,130,Ethereum
40,26,85,45,66,130,Ethereum
44,22,74,56,66,130,Ethereum
41,25,78,52,66,130,Ethereum
42,24,84,46,66,130,Ethereum
45,21,87,43,66,130,Ethereum
38,28,85,45,66,130,Ethereum
43,23,81,49,66,130,Ethereum
37,29,81,49,66,130,Ethereum
40,26,78,52,66,130,Ethereum
37,29,76,54,66,130,Ethereum
47,19,94,36,66,130,Ethereum
45,21,82,48,66,130,Ethereum
42,24,74,56,66,130,Ethereum
40,26,79,51,66,130,Ethereum
38,28,74,56,66,130,Ethereum
37,29,81,49,66,130,Ethereum
45,21,64,66,66,130,Ethereum
36,30,87,43,66,130,Ethereum
36,30,84,46,66,130,Ethereum
44,22,91,39,66,130,Ethereum
39,27,72,58,66,130,Ethereum
44,22,87,43,66,130,Ethereum
33,33,92,38,66,130,Ethereum
39,27,82,48,66,130,Ethereum
37,29,77,53,66,130,Ethereum
41,25,82,48,66,130,Ethereum
41,25,83,47,66,130,Ethereum
37,29,82,48,66,130,Ethereum
43,23,85,45,66,130,Ethereum
44,22,80,50,66,130,Ethereum
45,21,84,46,66,130,Ethereum
42,24,79,51,66,130,Ethereum
46,20,85,45,66,130,Ethereum
47,19,81,49,66,130,Ethereum
39,27,76,54,66,130,Ethereum
41,25,78,52,66,130,Ethereum
43,23,85,45,66,130,Ethereum
42,24,86,44,66,130,Ethereum
43,23,85,45,66,130,Ethereum
36,30,84,46,66,130,Ethereum
41,25,77,53,66,130,Ethereum
37,29,76,54,66,130,Ethereum
47,19,84,46,66,130,Ethereum
39,27,79,51,66,130,Ethereum
42,24,75,55,66,130,Ethereum
43,23,81,49,66,130,Ethereum
39,27,85,45,66,130,Ethereum
40,26,76,54,66,130,Ethereum
45,21,81,49,66,130,Ethereum
38,28,83,47,66,130,Ethereum
40,26,79,51,66,130,Ethereum
42,24,81,49,66,130,Ethereum
44,22,84,46,66,130,Ethereum
41,25,82,48,66,130,Ethereum
43,23,78,52,66,130,Ethereum
42,24,72,58,66,130,Ethereum
46,20,84,46,66,130,Ethereum
38,28,76,54,66,130,Ethereum
40,26,89,41,66,130,Ethereum
41,25,85,45,66,130,Ethereum
41,25,86,44,66,130,Ethereum
40,26,88,42,66,130,Ethereum
52,14,89,41,66,130,Ethereum
43,23,78,52,66,130,Ethereum
39,27,82,48,66,130,Ethereum
44,22,81,49,66,130,Ethereum
40,26,80,50,66,130,Ethereum
40,26,71,59,66,130,Ethereum
41,25,78,52,66,130,Ethereum
38,28,79,51,66,130,Ethereum
42,24,72,58,66,130,Ethereum
41,25,75,55,66,130,Ethereum
39,27,82,48,66,130,Ethereum
42,24,82,48,66,130,Ethereum
46,20,77,53,66,130,Ethereum
39,27,76,54,66,130,Ethereum
44,22,84,46,66,130,Ethereum
37,29,93,37,66,130,Ethereum
40,26,89,41,66,130,Ethereum
46,20,78,52,66,130,Ethereum
42,24,82,48,66,130,Ethereum
37,29,88,42,66,130,Ethereum
42,24,84,46,66,130,Ethereum
40,26,90,40,66,130,Ethereum
46,20,76,54,66,130,Ethereum
48,18,78,52,66,130,Ethereum
40,26,75,55,66,130,Ethereum
48,18,78,52,66,130,Ethereum
38,28,84,46,66,130,Ethereum
35,31,78,52,66,130,Ethereum
40,26,80,50,66,130,Ethereum
40,26,82,48,66,130,Ethereum
44,22,78,52,66,130,Ethereum
